student_id,age,gender,degree_type,stream,year_of_study,college_tier,urban_or_rural,daily_ai_tool_usage_hrs,primary_ai_tools_used,uses_ai_for_assignments,ai_replaces_own_thinking_score,ai_dependency_score,placement_anxiety_score,fear_of_job_loss_to_ai,career_clarity_score,internship_experience,weekly_job_application_count,resume_confidence_score,interview_anxiety_score,daily_study_hours,self_learning_hours_per_week,skill_development_courses_taken,social_media_hrs_per_day,sleep_hours,stress_level,burnout_score,motivation_score,seeks_career_counseling,overall_career_readiness_score
STU_00127,21,Male,B.Sc/B.A/B.Com,CS/IT,3,Tier 3,Rural,4.6,ChatGPT,Frequently,4,6,6,3,4,2,8,3,8,1.1,3.2,1,5.8,7.7,4,6,2,0.0,4.13
STU_00128,25,Male,B.Sc/B.A/B.Com,Commerce/Management,2,Tier 1,Urban,2.7,Gemini,Sometimes,3,3,1,2,6,3,0,5,2,2.7,7.8,2,3.0,5.3,3,2,5,0.0,5.64
STU_00129,20,Male,B.Sc/B.A/B.Com,Commerce/Management,3,Tier 3,Urban,1.6,ChatGPT,Rarely,2,4,6,1,5,1,6,3,6,3.4,0.0,2,3.2,7.6,2,3,5,0.0,8.51
STU_00130,23,Female,B.Sc/B.A/B.Com,Arts/Sciences,1,Tier 3,Urban,0.0,None,Never,1,2,3,5,10,0,17,1,10,0.4,0.0,0,1.8,7.9,4,4,7,1.0,4.71
STU_00131,21,Male,B.Tech/B.E.,Commerce/Management,2,Tier 3,Rural,0.7,Claude,Never,2,3,4,1,3,1,3,3,2,0.0,3.9,0,5.0,7.9,2,3,3,0.0,5.75
STU_00132,23,Male,B.Tech/B.E.,CS/IT,2,Tier 2,Urban,2.6,Gemini,Sometimes,2,6,7,4,5,3,0,4,6,4.1,9.4,5,4.6,6.4,6,7,2,0.0,6.74
STU_00133,19,Female,M.Tech/M.Sc,Arts/Sciences,1,Tier 3,Urban,0.0,None,Never,2,1,10,5,3,0,10,1,9,1.0,0.0,1,5.2,6.3,6,4,6,1.0,4.28
STU_00134,21,Male,B.Tech/B.E.,Engineering (Non-CS),2,Tier 2,Rural,0.7,Gemini,Never,1,4,9,5,4,2,9,3,7,4.8,7.1,1,2.2,6.2,9,7,6,0.0,4.94
STU_00135,22,Male,B.Sc/B.A/B.Com,CS/IT,3,Tier 3,Rural,3.1,Perplexity,Sometimes,4,6,6,5,3,2,11,4,3,0.4,10.0,1,3.9,6.5,3,5,3,0.0,6.52
STU_00136,24,Male,B.Sc/B.A/B.Com,Arts/Sciences,3,Tier 3,Rural,3.4,Perplexity,Sometimes,2,4,7,5,5,2,10,5,7,5.3,22.6,6,0.0,6.3,9,7,6,1.0,8.57
STU_00137,19,Male,B.Tech/B.E.,Arts/Sciences,4,Tier 3,Urban,0.2,ChatGPT,Never,3,4,5,2,3,2,12,2,6,0.1,2.6,2,3.0,8.9,4,9,2,1.0,5.08
STU_00138,21,Male,B.Tech/B.E.,Commerce/Management,4,Tier 3,Urban,0.7,ChatGPT,Never,3,4,10,4,4,1,15,2,9,1.2,3.8,2,2.5,7.9,6,7,3,1.0,4.06
STU_00139,26,Female,B.Tech/B.E.,Arts/Sciences,1,Tier 3,Urban,2.4,Gemini,Sometimes,2,2,5,2,6,1,1,2,3,2.6,8.8,4,4.8,7.0,3,2,8,0.0,6.28
STU_00140,19,Male,B.Tech/B.E.,CS/IT,2,Tier 3,Rural,5.1,ChatGPT,Frequently,3,4,2,2,10,1,14,2,9,0.4,5.8,0,1.7,6.4,6,5,4,0.0,5.18
STU_00141,21,Female,B.Tech/B.E.,Commerce/Management,3,Tier 3,Urban,1.2,ChatGPT,Rarely,3,3,7,4,3,2,22,4,6,3.6,11.0,1,4.9,7.1,5,5,5,0.0,6.32
STU_00142,21,Female,B.Tech/B.E.,Arts/Sciences,3,Tier 2,Rural,0.0,None,Never,2,3,1,3,5,4,6,5,2,4.5,0.0,2,0.6,8.3,1,1,7,0.0,7.32
STU_00143,22,Female,B.Tech/B.E.,Commerce/Management,3,Tier 3,Rural,0.0,None,Never,4,5,8,5,1,0,22,3,9,0.0,0.0,0,3.9,7.0,4,4,1,1.0,2.8
STU_00144,20,Female,B.Tech/B.E.,Commerce/Management,4,Tier 2,Urban,0.8,Gemini,Rarely,3,4,4,3,4,3,11,3,4,2.3,1.2,1,5.0,7.1,3,1,7,0.0,4.6
STU_00145,27,Male,B.Tech/B.E.,CS/IT,3,Tier 2,Rural,2.1,Perplexity,Rarely,4,4,3,2,7,3,8,4,1,4.7,8.2,3,0.6,7.6,5,6,4,0.0,5.5
STU_00146,20,Non-binary,M.Tech/M.Sc,CS/IT,2,Tier 3,Urban,2.5,Gemini,Sometimes,2,4,4,2,6,2,5,3,2,4.3,6.9,1,1.3,8.3,4,5,6,0.0,5.8
STU_00147,20,Male,M.Tech/M.Sc,Arts/Sciences,1,Tier 2,Urban,0.4,ChatGPT,Never,1,1,5,2,2,1,1,2,6,2.9,1.3,0,4.1,7.4,5,5,3,0.0,5.09
STU_00148,21,Male,B.Sc/B.A/B.Com,CS/IT,3,Tier 3,Urban,3.3,ChatGPT,Sometimes,5,8,9,5,4,2,21,3,10,0.0,13.2,1,4.5,7.0,7,9,1,0.0,6.0
STU_00149,21,Male,B.Tech/B.E.,CS/IT,1,Tier 2,Urban,4.9,GitHub Copilot,Frequently,3,6,2,4,5,2,0,3,1,3.3,7.3,0,0.0,6.6,1,3,4,0.0,8.41
STU_00150,24,Female,B.Sc/B.A/B.Com,Engineering (Non-CS),2,Tier 3,Rural,0.0,None,Never,1,3,7,3,5,1,10,2,8,1.9,6.6,2,3.9,5.9,7,5,7,0.0,5.85
STU_00151,21,Female,B.Tech/B.E.,CS/IT,1,Tier 2,Urban,2.5,ChatGPT,Sometimes,1,2,6,5,3,2,12,4,8,2.3,12.7,2,0.9,7.6,6,5,5,0.0,4.36
STU_00152,20,Female,B.Tech/B.E.,Commerce/Management,3,Tier 2,Urban,0.9,ChatGPT,Rarely,3,4,6,4,7,2,22,3,7,2.7,2.7,0,3.7,7.2,4,5,5,0.0,5.95
STU_00153,22,Male,B.Tech/B.E.,Arts/Sciences,4,Tier 1,Urban,0.0,None,Never,4,4,2,4,5,2,10,3,1,3.6,0.0,1,2.5,8.4,2,4,5,0.0,5.87
STU_00154,21,Male,B.Sc/B.A/B.Com,CS/IT,1,Tier 3,Urban,2.8,Claude,Sometimes,4,6,8,5,4,1,10,4,5,2.4,14.5,3,0.0,6.6,7,6,1,0.0,4.94
STU_00155,21,Male,M.Tech/M.Sc,CS/IT,2,Tier 2,Urban,1.6,Gemini,Rarely,3,6,6,2,5,1,6,2,7,3.6,9.3,1,4.1,6.8,6,8,1,1.0,6.89
STU_00156,22,Male,B.Sc/B.A/B.Com,Engineering (Non-CS),3,Tier 3,Urban,0.0,None,Never,2,5,7,4,2,2,16,3,6,0.2,4.4,0,0.5,8.0,5,8,4,1.0,5.12
STU_00157,21,Male,B.Tech/B.E.,Commerce/Management,1,Tier 3,Urban,0.0,None,Never,1,1,7,4,5,2,15,4,8,5.0,12.8,3,2.4,6.2,6,4,4,0.0,7.31
STU_00158,26,Female,B.Tech/B.E.,Arts/Sciences,4,Tier 2,Urban,3.1,Claude,Sometimes,5,8,7,5,5,3,16,5,8,3.8,8.4,6,3.8,4.8,8,7,4,0.0,7.08
STU_00159,21,Male,M.Tech/M.Sc,Engineering (Non-CS),2,Tier 2,Urban,0.0,None,Never,4,2,6,4,3,1,15,2,5,1.8,0.0,1,5.9,7.0,3,4,4,0.0,4.55
STU_00160,24,Female,B.Sc/B.A/B.Com,CS/IT,1,Tier 3,Urban,3.7,ChatGPT,Sometimes,2,4,4,2,6,1,5,4,4,2.7,14.5,3,3.3,6.5,5,5,6,0.0,7.42
STU_00161,19,Male,B.Sc/B.A/B.Com,Arts/Sciences,2,Tier 1,Urban,0.0,None,Never,3,2,8,4,4,3,8,2,8,2.7,0.0,2,1.9,9.4,2,2,3,0.0,7.27
STU_00162,19,Female,B.Sc/B.A/B.Com,Commerce/Management,3,Tier 2,Urban,0.0,None,Never,1,1,6,3,3,2,11,4,4,3.6,3.3,1,4.0,6.0,7,6,6,0.0,5.89
STU_00163,26,Female,B.Tech/B.E.,Engineering (Non-CS),3,Tier 3,Urban,0.0,None,Never,2,2,7,3,3,3,15,4,8,3.9,0.7,6,1.0,6.9,6,6,5,1.0,8.28
STU_00164,20,Male,B.Tech/B.E.,Arts/Sciences,4,Tier 2,Rural,4.8,Gemini,Frequently,5,9,9,4,5,3,22,4,10,2.2,13.0,1,3.0,6.5,6,9,1,0.0,5.44
STU_00165,24,Female,MBA,CS/IT,1,Tier 3,Urban,3.2,GitHub Copilot,Sometimes,4,5,10,5,5,1,11,4,10,3.0,7.3,5,0.5,8.4,5,4,6,0.0,5.42
STU_00166,20,Male,B.Sc/B.A/B.Com,Engineering (Non-CS),3,Tier 3,Rural,0.0,None,Never,1,2,3,2,9,1,16,4,3,1.5,0.0,1,0.1,8.5,4,6,4,0.0,7.23
STU_00167,25,Male,MBA,Arts/Sciences,1,Tier 1,Rural,1.0,ChatGPT,Rarely,2,3,6,5,7,2,8,5,8,4.8,6.4,3,1.4,6.0,7,8,3,0.0,5.3
STU_00168,20,Male,M.Tech/M.Sc,CS/IT,1,Tier 3,Rural,0.0,None,Never,1,1,5,3,6,2,11,5,1,3.9,14.8,5,0.8,6.2,4,5,8,0.0,6.0
STU_00169,24,Female,B.Tech/B.E.,Engineering (Non-CS),3,Tier 2,Urban,1.9,ChatGPT,Rarely,3,4,3,2,8,1,10,2,3,1.9,0.0,2,0.0,7.0,3,1,6,0.0,5.54
STU_00170,19,Female,B.Tech/B.E.,CS/IT,1,Tier 3,Rural,0.0,None,Never,3,2,6,2,3,1,0,3,4,1.3,0.0,1,5.4,5.4,3,3,2,0.0,4.12
STU_00171,20,Female,B.Tech/B.E.,Engineering (Non-CS),2,Tier 2,Rural,1.7,Claude,Rarely,4,2,7,3,4,1,7,1,8,0.0,0.0,2,4.0,5.8,5,4,2,0.0,3.72
STU_00172,21,Female,M.Tech/M.Sc,CS/IT,1,Tier 1,Rural,6.2,GitHub Copilot,Always,5,7,10,4,6,3,15,2,9,2.8,3.4,0,1.6,7.1,5,6,3,1.0,7.59
STU_00173,24,Female,B.Sc/B.A/B.Com,Engineering (Non-CS),2,Tier 3,Urban,0.0,None,Never,1,1,3,4,4,0,5,3,3,1.9,0.0,3,3.2,7.1,4,4,5,0.0,4.15
STU_00174,22,Female,B.Tech/B.E.,Engineering (Non-CS),4,Tier 3,Urban,0.9,Claude,Rarely,3,6,7,5,5,2,15,5,9,3.2,11.4,1,,7.1,5,8,6,1.0,6.68
STU_00175,21,Male,MBA,CS/IT,1,Tier 2,Urban,4.0,GitHub Copilot,Frequently,2,3,6,2,6,2,10,3,6,2.2,22.2,3,1.9,7.9,5,5,5,0.0,5.69
STU_00176,21,Male,M.Tech/M.Sc,CS/IT,1,Tier 3,Urban,4.5,Claude,Frequently,3,5,4,3,2,2,4,3,5,3.1,9.4,1,3.2,5.2,5,5,5,0.0,2.78
STU_00177,20,Male,M.Tech/M.Sc,CS/IT,1,Tier 3,Urban,3.6,Gemini,Sometimes,5,5,8,4,5,1,13,3,9,0.8,13.6,0,2.4,6.6,5,7,3,0.0,5.81
STU_00178,20,Male,B.Tech/B.E.,Engineering (Non-CS),4,Tier 1,Urban,0.8,Perplexity,Rarely,2,3,5,3,4,4,16,5,4,5.8,8.1,1,1.0,4.9,4,4,7,0.0,8.5
STU_00179,23,Female,B.Sc/B.A/B.Com,CS/IT,3,Tier 3,Urban,1.1,ChatGPT,Rarely,3,5,4,2,6,1,1,3,4,1.0,2.0,0,3.9,7.8,2,2,5,0.0,5.46
STU_00180,20,Male,MBA,Engineering (Non-CS),1,Tier 2,Rural,0.4,ChatGPT,Never,1,5,4,3,9,4,7,5,3,4.4,17.9,1,1.3,5.9,4,4,6,0.0,10.0
STU_00181,22,Male,B.Tech/B.E.,Engineering (Non-CS),3,Tier 3,Urban,0.2,Gemini,Never,3,4,4,2,6,2,22,5,2,3.2,3.5,1,4.7,6.8,3,3,8,1.0,6.93
STU_00182,20,Female,B.Tech/B.E.,CS/IT,1,Tier 3,Rural,0.0,None,Never,4,1,6,2,2,0,4,1,6,1.2,0.0,0,5.4,7.0,3,2,4,0.0,4.16
STU_00183,22,Female,B.Sc/B.A/B.Com,Arts/Sciences,1,Tier 3,Urban,0.0,None,Never,1,3,3,4,10,1,17,2,10,1.3,0.0,0,6.9,7.2,7,7,5,1.0,4.64
STU_00184,20,Female,B.Tech/B.E.,CS/IT,2,Tier 2,Rural,2.1,ChatGPT,Rarely,1,2,5,5,5,2,9,4,5,4.7,3.9,2,2.3,5.9,5,7,4,0.0,4.84
STU_00185,24,Male,B.Tech/B.E.,Commerce/Management,2,Tier 3,Urban,0.7,ChatGPT,Never,2,3,8,3,3,2,20,3,6,1.6,8.0,2,3.9,7.7,5,8,2,0.0,5.39
STU_00186,22,Male,B.Tech/B.E.,Engineering (Non-CS),4,Tier 2,Urban,0.0,None,Never,1,3,6,3,8,4,16,5,5,5.9,3.7,4,1.3,4.3,6,5,4,0.0,9.12
STU_00187,18,Male,B.Tech/B.E.,CS/IT,2,Tier 3,Urban,5.5,Claude,Always,5,8,8,5,8,2,6,5,7,3.0,10.6,3,2.6,6.7,6,7,7,0.0,8.54
STU_00188,18,Female,B.Tech/B.E.,Commerce/Management,1,Tier 2,Urban,2.2,Gemini,Rarely,4,3,7,5,3,2,8,4,8,1.8,0.0,4,1.2,7.7,7,2,1,0.0,5.71
STU_00189,19,Male,B.Sc/B.A/B.Com,Engineering (Non-CS),1,Tier 3,Urban,2.5,ChatGPT,Sometimes,3,5,3,1,8,0,2,1,3,1.0,4.7,0,3.7,7.8,2,6,4,0.0,6.27
STU_00190,25,Male,B.Tech/B.E.,Commerce/Management,3,Tier 2,Urban,1.7,ChatGPT,Rarely,4,6,9,5,1,2,16,3,10,0.6,0.0,0,4.2,6.9,5,3,5,0.0,5.12
STU_00191,23,Male,B.Sc/B.A/B.Com,CS/IT,2,Tier 3,Urban,0.9,Claude,Rarely,4,6,6,4,4,2,3,4,7,1.9,8.0,4,6.0,7.6,3,6,2,0.0,4.65
STU_00192,19,Female,M.Tech/M.Sc,Engineering (Non-CS),2,Tier 2,Urban,0.0,None,Never,4,5,9,3,5,1,17,2,10,3.2,0.0,4,2.7,6.5,10,10,3,1.0,4.25
STU_00193,24,Female,B.Tech/B.E.,Engineering (Non-CS),4,Tier 2,Rural,0.1,None,Never,3,4,5,3,5,4,14,5,7,3.1,5.3,1,4.7,7.5,4,3,6,1.0,9.27
STU_00194,19,Male,MBA,CS/IT,1,Tier 1,Urban,4.9,ChatGPT,Frequently,5,7,10,5,5,2,16,2,9,3.2,8.7,1,6.1,5.2,4,7,2,0.0,6.68
STU_00195,21,Male,B.Tech/B.E.,CS/IT,4,Tier 3,Rural,4.3,Gemini,Frequently,5,8,8,5,7,1,27,3,7,1.3,11.3,2,0.4,6.9,6,7,3,0.0,6.42
STU_00196,20,Female,B.Tech/B.E.,Commerce/Management,1,Tier 2,Urban,0.0,None,Never,4,2,4,4,6,2,1,5,1,5.3,0.0,2,1.1,7.8,2,4,6,0.0,6.4
STU_00197,23,Male,B.Sc/B.A/B.Com,Arts/Sciences,1,Tier 3,Urban,3.5,ChatGPT,Sometimes,3,6,3,4,6,3,11,4,4,0.2,1.8,2,3.9,7.0,1,3,5,1.0,7.78
STU_00198,23,Male,B.Tech/B.E.,Engineering (Non-CS),1,Tier 2,Rural,0.0,None,Never,5,5,10,4,7,0,13,2,10,2.7,8.3,2,2.6,6.4,9,8,2,0.0,1.65
STU_00199,24,Male,B.Sc/B.A/B.Com,Arts/Sciences,1,Tier 3,Urban,2.1,Perplexity,Rarely,2,7,1,5,8,1,14,3,9,1.3,8.3,3,2.2,8.2,5,5,3,1.0,5.11
STU_00200,21,Male,B.Tech/B.E.,Commerce/Management,4,Tier 3,Rural,1.1,Gemini,Rarely,2,2,7,2,2,1,19,2,8,0.0,0.0,0,5.8,5.4,4,5,6,0.0,5.59
STU_00201,25,Male,MBA,Engineering (Non-CS),1,Tier 3,Rural,2.8,Gemini,Sometimes,2,6,3,3,3,2,6,3,3,4.0,0.6,2,4.2,6.2,3,6,5,0.0,6.16
STU_00202,19,Male,M.Tech/M.Sc,Commerce/Management,1,Tier 3,Rural,1.8,Gemini,Rarely,2,3,3,2,5,2,0,4,3,4.0,7.6,5,4.2,6.0,4,4,6,0.0,7.34
STU_00203,24,Female,B.Sc/B.A/B.Com,CS/IT,1,Tier 3,Urban,0.0,None,Never,2,3,8,4,9,2,4,5,7,4.1,9.8,1,1.1,8.3,5,5,4,0.0,8.12
STU_00204,20,Male,M.Tech/M.Sc,Engineering (Non-CS),1,Tier 3,Urban,1.7,Gemini,Rarely,4,4,9,5,3,0,19,3,10,4.0,8.6,8,1.4,6.2,7,5,8,0.0,4.66
STU_00205,21,Male,B.Sc/B.A/B.Com,CS/IT,2,Tier 3,Urban,3.8,Gemini,Frequently,5,9,7,5,1,1,6,3,9,0.0,11.3,0,4.5,7.2,3,5,3,1.0,2.81
STU_00206,18,Female,B.Sc/B.A/B.Com,Arts/Sciences,3,Tier 3,Urban,2.8,Gemini,Sometimes,5,6,5,4,5,2,21,3,5,0.1,0.0,0,1.9,7.6,1,3,4,0.0,7.45
STU_00207,28,Female,B.Tech/B.E.,Commerce/Management,2,Tier 3,Rural,2.3,Claude,Sometimes,4,6,9,4,5,2,12,3,10,1.8,11.3,3,2.5,8.1,8,7,5,0.0,7.59
STU_00208,18,Female,B.Tech/B.E.,Engineering (Non-CS),2,Tier 3,Urban,1.8,Perplexity,Rarely,4,7,8,5,4,2,8,5,6,3.7,11.4,3,2.1,4.9,7,5,6,0.0,5.99
STU_00209,18,Female,M.Tech/M.Sc,Arts/Sciences,1,Tier 3,Urban,7.2,Gemini,Always,5,10,8,5,5,0,7,4,8,3.8,14.0,2,3.7,7.5,5,6,3,0.0,5.35
STU_00210,22,Female,B.Sc/B.A/B.Com,Commerce/Management,2,Tier 3,Urban,0.0,None,Never,1,3,5,3,10,3,13,5,5,6.7,17.1,9,0.0,6.1,6,3,10,0.0,8.24
STU_00211,23,Female,M.Tech/M.Sc,Engineering (Non-CS),2,Tier 2,Urban,1.2,ChatGPT,Rarely,1,2,6,4,5,2,21,4,8,4.6,4.3,5,4.5,7.7,5,5,3,0.0,6.73
STU_00212,22,Male,M.Tech/M.Sc,Commerce/Management,2,Tier 3,Urban,0.0,None,Never,1,2,3,1,6,1,7,2,1,2.8,0.0,3,2.1,7.7,2,2,7,0.0,5.47
STU_00213,22,Male,B.Sc/B.A/B.Com,Arts/Sciences,3,Tier 2,Urban,3.4,Gemini,Sometimes,1,4,7,4,5,2,21,3,7,4.3,10.7,2,1.9,6.3,6,6,6,0.0,7.42
STU_00214,20,Male,B.Tech/B.E.,Arts/Sciences,4,Tier 3,Urban,2.4,Claude,Sometimes,3,3,2,3,6,3,10,5,1,2.1,9.2,3,3.6,7.4,4,5,2,0.0,7.94
STU_00215,19,Female,B.Tech/B.E.,CS/IT,1,Tier 1,Urban,4.5,Claude,Frequently,5,8,10,4,4,1,21,2,8,4.1,8.3,3,1.4,8.5,6,7,2,1.0,4.25
STU_00216,22,Male,B.Tech/B.E.,Engineering (Non-CS),4,Tier 2,Rural,2.0,Claude,Rarely,3,5,8,5,5,4,23,4,6,3.2,16.2,3,3.9,8.0,6,8,5,0.0,8.11
STU_00217,19,Male,MBA,Commerce/Management,2,Tier 1,Urban,0.0,None,Never,4,4,10,4,5,3,14,2,10,2.0,5.7,1,3.5,8.2,5,8,1,0.0,7.34
STU_00218,21,Male,B.Tech/B.E.,Arts/Sciences,1,Tier 2,Rural,0.0,None,Never,3,4,8,5,6,2,12,5,6,3.6,6.1,2,3.7,6.1,7,6,4,0.0,7.44
STU_00219,22,Female,B.Tech/B.E.,CS/IT,4,Tier 3,Urban,3.8,Perplexity,Frequently,5,7,6,4,2,2,27,4,7,1.1,9.8,3,,8.3,6,8,2,1.0,6.45
STU_00220,21,Male,B.Tech/B.E.,Commerce/Management,3,Tier 2,Urban,1.1,Claude,Rarely,1,2,7,5,6,2,13,4,9,3.6,4.9,1,3.4,5.4,6,4,6,0.0,5.49
STU_00221,19,Female,M.Tech/M.Sc,Engineering (Non-CS),1,Tier 3,Urban,0.6,Gemini,Never,1,2,4,3,5,2,0,5,2,4.6,12.0,7,2.3,7.4,6,4,7,0.0,8.97
STU_00222,22,Female,M.Tech/M.Sc,Commerce/Management,1,Tier 2,Urban,2.6,Claude,Sometimes,5,9,1,4,10,0,13,1,10,0.0,0.0,1,3.4,4.6,7,8,2,,4.15
STU_00223,20,Male,M.Tech/M.Sc,Commerce/Management,2,Tier 2,Urban,0.9,Gemini,Rarely,4,4,7,4,6,2,7,4,7,4.9,0.0,2,5.0,7.2,6,7,3,,6.19
STU_00224,21,Female,B.Sc/B.A/B.Com,Engineering (Non-CS),2,Tier 3,Urban,0.0,None,Never,2,3,3,2,3,2,7,3,1,0.3,0.0,1,3.2,8.4,4,2,3,,4.86
STU_00225,19,Male,M.Tech/M.Sc,Arts/Sciences,1,Tier 3,Urban,0.5,ChatGPT,Never,4,1,2,1,3,2,1,3,2,0.0,2.5,2,1.2,9.6,2,1,6,0.0,3.59
STU_00226,18,Female,B.Tech/B.E.,CS/IT,3,Tier 2,Rural,4.2,Gemini,Frequently,5,9,5,4,7,4,13,5,6,2.4,16.2,4,2.4,7.8,4,5,5,0.0,8.64
STU_00227,23,Male,B.Sc/B.A/B.Com,CS/IT,2,Tier 2,Urban,6.5,GitHub Copilot,Always,5,9,4,5,7,2,5,4,6,5.4,10.5,1,3.8,7.2,3,5,5,0.0,7.24
STU_00228,18,Female,B.Tech/B.E.,Commerce/Management,3,Tier 1,Rural,0.9,ChatGPT,Rarely,3,1,9,4,3,2,24,1,9,2.2,0.0,1,4.0,6.8,6,5,4,0.0,5.75
STU_00229,20,Non-binary,B.Tech/B.E.,CS/IT,3,Tier 3,Urban,2.5,ChatGPT,Sometimes,5,9,7,5,3,1,10,4,7,0.4,2.5,2,3.2,9.0,4,4,4,0.0,3.55
STU_00230,26,Male,B.Tech/B.E.,Commerce/Management,2,Tier 3,Rural,1.8,ChatGPT,Rarely,4,5,8,5,5,2,8,2,7,3.4,4.6,2,3.6,6.8,5,3,7,0.0,5.25
STU_00231,27,Male,B.Tech/B.E.,Commerce/Management,4,Tier 3,Urban,0.4,Gemini,Never,3,2,4,1,6,3,15,4,3,0.0,13.4,0,3.1,6.7,3,4,3,0.0,6.55
STU_00232,22,Female,B.Tech/B.E.,Commerce/Management,4,Tier 2,Urban,0.0,None,Never,3,4,4,3,3,3,14,5,4,3.2,0.0,0,5.6,5.4,4,3,7,0.0,6.5
STU_00233,21,Female,B.Tech/B.E.,CS/IT,1,Tier 2,Rural,1.6,ChatGPT,Rarely,2,3,6,5,4,2,6,3,6,2.2,11.1,0,6.3,5.7,5,7,4,1.0,6.45
STU_00234,18,Non-binary,B.Sc/B.A/B.Com,Engineering (Non-CS),1,Tier 3,Urban,0.7,ChatGPT,Never,1,1,2,1,6,1,11,3,3,0.0,0.8,3,3.7,,2,3,6,0.0,9.28
STU_00235,20,Female,B.Tech/B.E.,Engineering (Non-CS),2,Tier 2,Urban,2.5,Claude,Sometimes,2,4,3,3,8,3,5,5,6,5.6,21.2,6,3.6,7.8,4,5,6,0.0,8.26
STU_00236,21,Female,M.Tech/M.Sc,CS/IT,2,Tier 3,Urban,5.3,Claude,Always,5,8,6,5,6,1,8,2,7,1.0,9.5,3,2.4,6.7,4,5,6,0.0,4.3
STU_00237,20,Female,B.Tech/B.E.,CS/IT,2,Tier 3,Rural,6.6,GitHub Copilot,Always,5,7,10,5,2,2,13,1,8,0.0,10.0,0,4.7,6.2,7,9,1,1.0,4.77
STU_00238,20,Male,B.Tech/B.E.,CS/IT,1,Tier 3,Urban,4.1,ChatGPT,Frequently,2,5,3,2,8,1,0,3,1,2.4,2.9,4,2.2,6.3,5,8,3,0.0,8.94
STU_00239,21,Female,B.Tech/B.E.,CS/IT,1,Tier 3,Rural,0.4,ChatGPT,Never,2,2,10,5,1,0,20,2,10,0.0,8.9,2,5.4,6.0,7,6,4,1.0,4.12
STU_00240,18,Male,M.Tech/M.Sc,Arts/Sciences,1,Tier 2,Urban,5.3,Claude,Always,5,8,8,5,3,1,12,4,8,4.9,14.5,4,0.8,6.2,8,9,4,1.0,7.5
STU_00241,22,Male,B.Sc/B.A/B.Com,CS/IT,3,Tier 2,Rural,2.4,Perplexity,Sometimes,4,7,2,3,5,2,20,3,3,2.3,12.6,2,3.3,8.0,3,4,5,0.0,5.1
STU_00242,19,Male,B.Sc/B.A/B.Com,Engineering (Non-CS),2,Tier 1,Urban,2.7,Gemini,Sometimes,5,7,6,5,8,3,10,4,6,4.2,6.4,3,3.5,6.2,4,4,1,0.0,6.64
STU_00243,24,Male,B.Sc/B.A/B.Com,Engineering (Non-CS),2,Tier 2,Urban,1.1,Claude,Rarely,2,5,5,4,5,2,3,5,4,4.5,12.4,2,1.9,6.7,2,3,3,0.0,8.98
STU_00244,20,Male,B.Sc/B.A/B.Com,Commerce/Management,2,Tier 2,Urban,2.5,ChatGPT,Sometimes,2,4,8,4,3,3,11,4,8,4.9,14.4,1,2.3,7.7,7,7,8,1.0,7.02
STU_00245,20,Female,B.Tech/B.E.,Arts/Sciences,1,Tier 1,Urban,3.9,Claude,Frequently,5,7,9,4,2,1,21,2,8,1.3,1.0,1,2.8,6.6,6,8,1,1.0,3.62
STU_00246,22,Female,B.Tech/B.E.,Engineering (Non-CS),3,Tier 2,Urban,0.3,Claude,Never,2,4,6,3,2,2,20,4,6,0.0,2.0,1,3.1,6.5,8,9,4,1.0,7.86
STU_00247,24,Male,B.Tech/B.E.,Engineering (Non-CS),4,Tier 1,Urban,1.4,ChatGPT,Rarely,2,6,9,3,6,4,2,1,9,3.5,,2,1.6,8.2,2,2,6,0.0,5.85
STU_00248,19,Female,B.Tech/B.E.,CS/IT,1,Tier 1,Urban,0.0,None,Never,3,2,9,5,1,3,9,1,9,2.6,2.4,0,4.0,6.8,7,7,3,0.0,4.43
STU_00249,21,Female,B.Tech/B.E.,Arts/Sciences,1,Tier 2,Urban,0.9,Claude,Rarely,2,4,5,3,7,1,3,3,4,6.2,12.2,7,3.9,6.3,5,9,5,0.0,8.1
STU_00250,23,Male,MBA,CS/IT,2,Tier 2,Urban,2.1,ChatGPT,Rarely,3,4,2,2,6,3,5,4,2,2.4,5.9,7,1.0,9.2,1,1,10,0.0,7.88
STU_00251,25,Male,B.Tech/B.E.,CS/IT,2,Tier 2,Rural,4.9,ChatGPT,Frequently,5,8,6,5,4,2,5,2,7,0.7,7.9,0,5.4,5.4,3,5,4,0.0,5.6
STU_00252,21,Male,B.Sc/B.A/B.Com,Engineering (Non-CS),3,Tier 3,Urban,0.3,Claude,Never,3,1,5,2,8,2,21,4,5,1.7,3.4,2,1.8,7.7,4,1,7,0.0,6.57
STU_00253,18,Female,B.Sc/B.A/B.Com,Commerce/Management,2,Tier 2,Rural,2.1,Perplexity,Rarely,4,5,2,2,8,2,0,5,3,7.4,19.3,4,1.9,7.6,4,4,8,0.0,7.19
STU_00254,20,Male,MBA,Engineering (Non-CS),1,Tier 3,Urban,2.1,ChatGPT,Rarely,2,3,10,4,3,0,11,1,10,5.0,7.5,2,1.2,7.3,10,8,1,1.0,4.58
STU_00255,21,Male,MBA,Engineering (Non-CS),2,Tier 1,Urban,0.0,None,Never,4,3,2,2,6,2,11,3,1,1.4,0.0,0,3.2,7.1,5,7,4,0.0,6.05
